# strain        chemical potential (K)
0.00       	-132.9949494949495
0.02       	-128.57070707070707
0.04       	-124.95454545454545
0.06       	-120.9949494949495
0.08       	-117.9949494949495
0.1       	-114.33838383838383
0.12       	-111.43434343434343
0.14       	-108.37878787878788
0.16       	-105.66666666666667
0.18       	-103.81818181818181
0.20       	-100.43434343434343
0.22       	-97.66666666666667
0.24       	-95.85858585858585
0.26       	-94.14646464646465
0.28       	-92.14646464646465
0.30       	-91.20202020202021
