id,strain,mu,T,filedic,n,nerr,totN,kap,kaperr,rhos,rhoserr,estsize,supsize,boxdims,com_ave,com_err
9eb1c21c-41ce-4758-9385-44ce220f7236,0.3,-56.0,1.0,"{'log': '/home/sang/UVM/He4T1set/OUTPUT/gce-log-01.000-010.000--056.000-0.00313-9eb1c21c-41ce-4758-9385-44ce220f7236.dat', 'estimator': '/home/sang/UVM/He4T1set/OUTPUT/gce-estimator-01.000-010.000--056.000-0.00313-9eb1c21c-41ce-4758-9385-44ce220f7236.dat', 'planeavedensity': '/home/sang/UVM/He4T1set/OUTPUT/gce-planeavedensity-01.000-010.000--056.000-0.00313-9eb1c21c-41ce-4758-9385-44ce220f7236.dat'}",80.01050730610716,0.0023231755816031947,90,0.0005404748651886367,8.32537217282459e-05,N/A,N/A,2669,N/A,"[28.77629, 27.69, 10.0]",N/A,N/A
7c0f4de2-d01b-4e3e-ada5-e17f4766bb1a,0.16,-72.0,1.0,"{'log': '/home/sang/UVM/He4T1set/OUTPUT/gce-log-01.000-010.000--072.000-0.00313-7c0f4de2-d01b-4e3e-ada5-e17f4766bb1a.dat', 'estimator': '/home/sang/UVM/He4T1set/OUTPUT/gce-estimator-01.000-010.000--072.000-0.00313-7c0f4de2-d01b-4e3e-ada5-e17f4766bb1a.dat', 'planeavedensity': '/home/sang/UVM/He4T1set/OUTPUT/gce-planeavedensity-01.000-010.000--072.000-0.00313-7c0f4de2-d01b-4e3e-ada5-e17f4766bb1a.dat'}",51.87280994438992,0.009048691531807982,90,0.022183094776772865,0.0009721616636118539,N/A,N/A,3057,N/A,"[25.67731, 24.708, 10.0]",N/A,N/A
69527b5a-2e6f-4bc8-afd4-508faf5c63d7,0.3,-78.0,1.0,"{'log': '/home/sang/UVM/He4T1set/OUTPUT/gce-log-01.000-010.000--078.000-0.00313-69527b5a-2e6f-4bc8-afd4-508faf5c63d7.dat', 'estimator': '/home/sang/UVM/He4T1set/OUTPUT/gce-estimator-01.000-010.000--078.000-0.00313-69527b5a-2e6f-4bc8-afd4-508faf5c63d7.dat', 'planeavedensity': '/home/sang/UVM/He4T1set/OUTPUT/gce-planeavedensity-01.000-010.000--078.000-0.00313-69527b5a-2e6f-4bc8-afd4-508faf5c63d7.dat'}",47.93700190476191,0.033676208661321975,90,0.6382818604916063,0.0114505522092255,N/A,N/A,5250,N/A,"[28.77629, 27.69, 10.0]",N/A,N/A
cba4ed66-4e8c-423b-a3e7-e988f4e3af43,0.07,-85.0,1.0,"{'log': '/home/sang/UVM/He4T1set/OUTPUT/gce-log-01.000-010.000--085.000-0.00313-cba4ed66-4e8c-423b-a3e7-e988f4e3af43.dat', 'estimator': '/home/sang/UVM/He4T1set/OUTPUT/gce-estimator-01.000-010.000--085.000-0.00313-cba4ed66-4e8c-423b-a3e7-e988f4e3af43.dat', 'planeavedensity': '/home/sang/UVM/He4T1set/OUTPUT/gce-planeavedensity-01.000-010.000--085.000-0.00313-cba4ed66-4e8c-423b-a3e7-e988f4e3af43.dat'}",23.8717248,0.01101370721164082,48,0.19927851561821514,0.0007942397524143814,N/A,N/A,7500,N/A,"[15.79007, 18.2328, 10.0]",N/A,N/A
a46e0e08-38fc-476d-9d65-975633692761,0.13,-66.0,1.0,"{'log': '/home/sang/UVM/He4T1set/OUTPUT/gce-log-01.000-010.000--066.000-0.00313-a46e0e08-38fc-476d-9d65-975633692761.dat', 'estimator': '/home/sang/UVM/He4T1set/OUTPUT/gce-estimator-01.000-010.000--066.000-0.00313-a46e0e08-38fc-476d-9d65-975633692761.dat', 'planeavedensity': '/home/sang/UVM/He4T1set/OUTPUT/gce-planeavedensity-01.000-010.000--066.000-0.00313-a46e0e08-38fc-476d-9d65-975633692761.dat'}",51.984098352594046,0.0019544460850284065,90,0.0013540476993824072,0.00016387518045957316,N/A,N/A,4067,N/A,"[25.01324, 24.069, 10.0]",N/A,N/A
0a9e7f95-af72-453b-8f14-d1638216f70a,0.22,-45.0,1.0,"{'log': '/home/sang/UVM/He4T1set/OUTPUT/gce-log-01.000-010.000--045.000-0.00313-0a9e7f95-af72-453b-8f14-d1638216f70a.dat', 'estimator': '/home/sang/UVM/He4T1set/OUTPUT/gce-estimator-01.000-010.000--045.000-0.00313-0a9e7f95-af72-453b-8f14-d1638216f70a.dat', 'planeavedensity': '/home/sang/UVM/He4T1set/OUTPUT/gce-planeavedensity-01.000-010.000--045.000-0.00313-0a9e7f95-af72-453b-8f14-d1638216f70a.dat'}",67.99999681528662,3.184776870856653e-06,90,1.6104439390584794e-07,1.610443939058612e-07,N/A,N/A,2512,N/A,"[27.00544, 25.986, 10.0]",N/A,N/A
0df7b82c-1eb5-4222-9a71-5c2502ab8b06,0.01,-99.0,1.0,"{'log': '/home/sang/UVM/He4T1set/OUTPUT/gce-log-01.000-010.000--099.000-0.00313-0df7b82c-1eb5-4222-9a71-5c2502ab8b06.dat', 'estimator': '/home/sang/UVM/He4T1set/OUTPUT/gce-estimator-01.000-010.000--099.000-0.00313-0df7b82c-1eb5-4222-9a71-5c2502ab8b06.dat', 'planeavedensity': '/home/sang/UVM/He4T1set/OUTPUT/gce-planeavedensity-01.000-010.000--099.000-0.00313-0df7b82c-1eb5-4222-9a71-5c2502ab8b06.dat'}",27.990275659824047,0.0011472985834382235,64,0.002043778134764281,0.00023896039476892702,N/A,N/A,6820,N/A,"[19.87286, 17.2104, 10.0]",N/A,N/A
147ad1d5-148a-4e25-b4e1-6d63586ad2c4,0.13,-44.0,1.0,"{'log': '/home/sang/UVM/He4T1set/OUTPUT/gce-log-01.000-010.000--044.000-0.00313-147ad1d5-148a-4e25-b4e1-6d63586ad2c4.dat', 'estimator': '/home/sang/UVM/He4T1set/OUTPUT/gce-estimator-01.000-010.000--044.000-0.00313-147ad1d5-148a-4e25-b4e1-6d63586ad2c4.dat', 'planeavedensity': '/home/sang/UVM/He4T1set/OUTPUT/gce-planeavedensity-01.000-010.000--044.000-0.00313-147ad1d5-148a-4e25-b4e1-6d63586ad2c4.dat'}",58.0,0.0,90,0.0,0.0,N/A,N/A,2513,N/A,"[25.01324, 24.069, 10.0]",N/A,N/A
5ce205bb-3ff2-4121-82cd-9bce9fa6f293,0.07,-110.0,1.0,"{'log': '/home/sang/UVM/He4T1set/OUTPUT/gce-log-01.000-010.000--110.000-0.00313-5ce205bb-3ff2-4121-82cd-9bce9fa6f293.dat', 'estimator': '/home/sang/UVM/He4T1set/OUTPUT/gce-estimator-01.000-010.000--110.000-0.00313-5ce205bb-3ff2-4121-82cd-9bce9fa6f293.dat', 'planeavedensity': '/home/sang/UVM/He4T1set/OUTPUT/gce-planeavedensity-01.000-010.000--110.000-0.00313-5ce205bb-3ff2-4121-82cd-9bce9fa6f293.dat'}",11.9229,0.07537032603783868,48,18.471611507048895,0.5724225962152619,N/A,N/A,3600,N/A,"[15.79007, 18.2328, 10.0]",N/A,N/A
798a9b26-0344-432c-af47-b664474a0af4,0.2,-54.0,1.0,"{'log': '/home/sang/UVM/He4T1set/OUTPUT/gce-log-01.000-010.000--054.000-0.00313-798a9b26-0344-432c-af47-b664474a0af4.dat', 'estimator': '/home/sang/UVM/He4T1set/OUTPUT/gce-estimator-01.000-010.000--054.000-0.00313-798a9b26-0344-432c-af47-b664474a0af4.dat', 'planeavedensity': '/home/sang/UVM/He4T1set/OUTPUT/gce-planeavedensity-01.000-010.000--054.000-0.00313-798a9b26-0344-432c-af47-b664474a0af4.dat'}",61.24348685145701,0.00818351010259812,90,0.01177182742081974,0.0002666210077083361,N/A,N/A,2814,N/A,"[26.56273, 25.56, 10.0]",N/A,N/A
