id,strain,mu,T,filedic,n,nerr,totN,kap,kaperr,rhos,rhoserr,estsize,supsize,boxdims,com_ave,com_err,realmu
45d520b8-87ea-4be9-84ba-8e8f62bed44d,0.04,-119.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--119.800-0.00313-45d520b8-87ea-4be9-84ba-8e8f62bed44d.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--119.800-0.00313-45d520b8-87ea-4be9-84ba-8e8f62bed44d.dat'}",0.061974999999999995,0.010669036842784398,64,4167.249428143247,691.330299449163,N/A,N/A,800,N/A,"[20.46314, 17.7216, 10.0]",N/A,N/A,-119.8
cb82271c-4870-49d8-9504-8c5ef2034281,0.12,-104.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--104.000-0.00313-cb82271c-4870-49d8-9504-8c5ef2034281.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--104.000-0.00313-cb82271c-4870-49d8-9504-8c5ef2034281.dat'}",0.28386875,0.017724350892133714,64,552.2620421477233,43.04642660491185,N/A,N/A,800,N/A,"[22.03723, 19.0848, 10.0]",N/A,N/A,-104.0
5a9777c6-7c98-479e-8b30-684c82667fa3,0.1,-110.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--102.101-0.00313-5a9777c6-7c98-479e-8b30-684c82667fa3.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--102.101-0.00313-5a9777c6-7c98-479e-8b30-684c82667fa3.dat'}",23.386596875000006,0.027293632144997002,64,0.1824884920081142,0.010352442735342419,N/A,N/A,800,N/A,"[21.64371, 18.744, 10.0]",N/A,N/A,-102.101
71b98a12-dc5f-432a-97d4-0d96ed26ae32,0.21,-92.1,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--092.100-0.00313-71b98a12-dc5f-432a-97d4-0d96ed26ae32.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--092.100-0.00313-71b98a12-dc5f-432a-97d4-0d96ed26ae32.dat'}",0.11925000000000001,0.011959561576836239,64,1379.8805997801785,153.96319783783014,N/A,N/A,800,N/A,"[23.80808, 20.6184, 10.0]",N/A,N/A,-92.1
ad3e8ad5-8f08-4bea-ac5b-21ad88fcb245,0.02,-124.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--119.798-0.00313-ad3e8ad5-8f08-4bea-ac5b-21ad88fcb245.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--119.798-0.00313-ad3e8ad5-8f08-4bea-ac5b-21ad88fcb245.dat'}",1.4262531250000001,0.04792326465507691,16,38.61100948728239,2.062230994365626,N/A,N/A,800,N/A,"[10.03481, 8.6904, 10.0]",N/A,N/A,-119.798
282bccac-17d3-4813-9372-bf7a4bcf4161,0.2,-96.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--088.851-0.00313-282bccac-17d3-4813-9372-bf7a4bcf4161.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--088.851-0.00313-282bccac-17d3-4813-9372-bf7a4bcf4161.dat'}",6.081021874999999,0.028306087050162104,16,0.7409391392803536,0.04261421676203893,N/A,N/A,800,N/A,"[11.80566, 10.224, 10.0]",N/A,N/A,-88.851
de9cecc4-2740-4705-ae0c-63ea5e095878,0.27,-84.8,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--084.800-0.00313-de9cecc4-2740-4705-ae0c-63ea5e095878.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--084.800-0.00313-de9cecc4-2740-4705-ae0c-63ea5e095878.dat'}",0.31093125,0.02118508568483118,64,653.9452703222157,52.06096776575247,N/A,N/A,800,N/A,"[24.98864, 21.6408, 10.0]",N/A,N/A,-84.8
ad0dffa2-e69a-4de5-8328-3c68384fed9b,0.18,-95.8,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--095.800-0.00313-ad0dffa2-e69a-4de5-8328-3c68384fed9b.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--095.800-0.00313-ad0dffa2-e69a-4de5-8328-3c68384fed9b.dat'}",0.06485312500000001,0.00799324446777997,16,629.9332449989956,83.93542716309621,N/A,N/A,800,N/A,"[11.6089, 10.0536, 10.0]",N/A,N/A,-95.8
3f0f08c2-1f6f-43ab-8cfc-f13a65f103e3,0.27,-83.6,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--083.600-0.00313-3f0f08c2-1f6f-43ab-8cfc-f13a65f103e3.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--083.600-0.00313-3f0f08c2-1f6f-43ab-8cfc-f13a65f103e3.dat'}",0.23868437499999998,0.016848289088345285,16,196.58674162929685,19.46404610486293,N/A,N/A,800,N/A,"[12.49432, 10.8204, 10.0]",N/A,N/A,-83.6
55bf9f1b-21c0-4358-946b-2e8edc83dce9,0.07,-111.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--111.600-0.00313-55bf9f1b-21c0-4358-946b-2e8edc83dce9.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--111.600-0.00313-55bf9f1b-21c0-4358-946b-2e8edc83dce9.dat'}",0.5163406250000001,0.0239803598693695,64,305.2559624733375,21.555522485043685,N/A,N/A,800,N/A,"[21.05342, 18.2328, 10.0]",N/A,N/A,-111.6
9d698a12-066d-4254-ab5b-7cab4d638989,0.05,-116.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--116.900-0.00313-9d698a12-066d-4254-ab5b-7cab4d638989.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--116.900-0.00313-9d698a12-066d-4254-ab5b-7cab4d638989.dat'}",0.038599999999999995,0.006296608999085079,16,1163.5472457075527,191.48695380307038,N/A,N/A,800,N/A,"[10.32995, 8.946, 10.0]",N/A,N/A,-116.9
9eaf1f03-5034-405a-8747-f75b1c081440,0.09,-107.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--107.800-0.00313-9eaf1f03-5034-405a-8747-f75b1c081440.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--107.800-0.00313-9eaf1f03-5034-405a-8747-f75b1c081440.dat'}",0.21481250000000002,0.016714649051680342,16,242.02512170232302,19.946249728719046,N/A,N/A,800,N/A,"[10.72347, 9.2868, 10.0]",N/A,N/A,-107.8
261af33a-343d-4c12-8d64-fa2bde3978ad,0.22,-91.5,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--091.500-0.00313-261af33a-343d-4c12-8d64-fa2bde3978ad.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--091.500-0.00313-261af33a-343d-4c12-8d64-fa2bde3978ad.dat'}",0.029918750000000004,0.005601523421476389,16,1467.4744363306602,285.4446082166054,N/A,N/A,800,N/A,"[12.00242, 10.3944, 10.0]",N/A,N/A,-91.5
e029896a-6501-4601-8bb9-0aa987d7f420,0.25,-88.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--088.000-0.00313-e029896a-6501-4601-8bb9-0aa987d7f420.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--088.000-0.00313-e029896a-6501-4601-8bb9-0aa987d7f420.dat'}",0.07340312499999999,0.008838976693226272,64,2099.020924392244,276.6267927261303,N/A,N/A,800,N/A,"[24.59512, 21.3, 10.0]",N/A,N/A,-88.0
2e449ad4-9fcb-4a55-a187-d7580a4acfb1,0.22,-89.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--087.830-0.00313-2e449ad4-9fcb-4a55-a187-d7580a4acfb1.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--087.830-0.00313-2e449ad4-9fcb-4a55-a187-d7580a4acfb1.dat'}",2.560625,0.07482084058612123,16,29.00576901869476,1.604709688258377,N/A,N/A,800,N/A,"[12.00242, 10.3944, 10.0]",N/A,N/A,-87.83
b75641b2-053a-47ed-8116-9e837c4e62bc,0.06,-113.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--113.900-0.00313-b75641b2-053a-47ed-8116-9e837c4e62bc.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--113.900-0.00313-b75641b2-053a-47ed-8116-9e837c4e62bc.dat'}",0.372178125,0.019596736675793903,64,391.4768831816289,27.714008904227672,N/A,N/A,800,N/A,"[20.85666, 18.0624, 10.0]",N/A,N/A,-113.9
ece7f32e-e20f-4469-8e9f-5e95bd25bbaa,0.0,-128.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--128.200-0.00313-ece7f32e-e20f-4469-8e9f-5e95bd25bbaa.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--128.200-0.00313-ece7f32e-e20f-4469-8e9f-5e95bd25bbaa.dat'}",0.0055000000000000005,0.0018233070310322847,16,7517.707125550345,2990.3659375751104,N/A,N/A,800,N/A,"[9.83805, 8.52, 10.0]",N/A,N/A,-128.2
d5377610-1029-49e1-b0d9-47d0b7bf7a4a,0.1,-107.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--107.200-0.00313-d5377610-1029-49e1-b0d9-47d0b7bf7a4a.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--107.200-0.00313-d5377610-1029-49e1-b0d9-47d0b7bf7a4a.dat'}",0.270603125,0.018654374016993314,64,693.9865034123588,55.0046937297673,N/A,N/A,800,N/A,"[21.64371, 18.744, 10.0]",N/A,N/A,-107.2
5f2ee278-3a23-44ce-ab21-c7143f8c9414,0.18,-96.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--093.100-0.00313-5f2ee278-3a23-44ce-ab21-c7143f8c9414.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--093.100-0.00313-5f2ee278-3a23-44ce-ab21-c7143f8c9414.dat'}",1.006134375,0.043368613472769824,16,63.61965948381821,3.7035014113409157,N/A,N/A,800,N/A,"[11.6089, 10.0536, 10.0]",N/A,N/A,-93.1
bef51667-9787-4c07-b2e5-8c407b3df1ab,0.21,-92.1,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--092.100-0.00313-bef51667-9787-4c07-b2e5-8c407b3df1ab.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--092.100-0.00313-bef51667-9787-4c07-b2e5-8c407b3df1ab.dat'}",0.0588125,0.008152388072294469,16,770.0365145094078,109.10687568886961,N/A,N/A,800,N/A,"[11.90404, 10.3092, 10.0]",N/A,N/A,-92.1
86455590-0cda-4595-8a3e-a9ee2e274391,0.1,-107.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--107.600-0.00313-86455590-0cda-4595-8a3e-a9ee2e274391.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--107.600-0.00313-86455590-0cda-4595-8a3e-a9ee2e274391.dat'}",0.051265625,0.006545117832046145,16,793.625507033991,108.21202607452491,N/A,N/A,800,N/A,"[10.82185, 9.372, 10.0]",N/A,N/A,-107.6
ad51cb27-698d-496a-b5cb-716b12aa6a40,0.22,-90.7,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--090.700-0.00313-ad51cb27-698d-496a-b5cb-716b12aa6a40.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--090.700-0.00313-ad51cb27-698d-496a-b5cb-716b12aa6a40.dat'}",0.0479125,0.00701782900392621,16,945.6858230583684,140.2559578667023,N/A,N/A,800,N/A,"[12.00242, 10.3944, 10.0]",N/A,N/A,-90.7
0c6ac81b-55f9-409d-9621-3e1d139ad3ca,0.03,-121.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--121.800-0.00313-0c6ac81b-55f9-409d-9621-3e1d139ad3ca.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--121.800-0.00313-0c6ac81b-55f9-409d-9621-3e1d139ad3ca.dat'}",0.00789375,0.002410681820766293,16,5225.230671666161,1852.2092100164107,N/A,N/A,800,N/A,"[10.13319, 8.7756, 10.0]",N/A,N/A,-121.8
804002d8-0efa-4aa4-b233-576ffbc831db,0.04,-119.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--117.909-0.00313-804002d8-0efa-4aa4-b233-576ffbc831db.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--117.909-0.00313-804002d8-0efa-4aa4-b233-576ffbc831db.dat'}",0.19580312499999997,0.014878340341922569,64,841.5869939096424,74.33715289378105,N/A,N/A,800,N/A,"[20.46314, 17.7216, 10.0]",N/A,N/A,-117.909
59b647b5-530a-4e41-85fc-8af7996ad635,0.0,-129.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--124.213-0.00313-59b647b5-530a-4e41-85fc-8af7996ad635.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--124.213-0.00313-59b647b5-530a-4e41-85fc-8af7996ad635.dat'}",1.197625,0.04548412982762747,16,49.55987295893956,2.8092428952702364,N/A,N/A,800,N/A,"[9.83805, 8.52, 10.0]",N/A,N/A,-124.213
ab357183-8a88-4bbe-8ced-bf67e605d087,0.0,-128.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--124.573-0.00313-ab357183-8a88-4bbe-8ced-bf67e605d087.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--124.573-0.00313-ab357183-8a88-4bbe-8ced-bf67e605d087.dat'}",2.645959375,0.08332297096541426,64,134.4389244391167,6.690776622079101,N/A,N/A,800,N/A,"[19.6761, 17.04, 10.0]",N/A,N/A,-124.573
30c37619-5500-4e8e-9c6d-ca305e85da4b,0.1,-109.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--105.542-0.00313-30c37619-5500-4e8e-9c6d-ca305e85da4b.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--105.542-0.00313-30c37619-5500-4e8e-9c6d-ca305e85da4b.dat'}",0.777040625,0.035851929125381814,16,77.06462027246397,4.627805830715746,N/A,N/A,800,N/A,"[10.82185, 9.372, 10.0]",N/A,N/A,-105.542
d10cfb5f-6a12-44dc-a524-bb600a8b5139,0.08,-109.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--109.700-0.00313-d10cfb5f-6a12-44dc-a524-bb600a8b5139.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--109.700-0.00313-d10cfb5f-6a12-44dc-a524-bb600a8b5139.dat'}",0.163871875,0.013425955397793293,16,306.61440840305187,25.76278792390497,N/A,N/A,800,N/A,"[10.62509, 9.2016, 10.0]",N/A,N/A,-109.7
2048c29d-ced8-4bd1-8f82-960b057e0706,0.06,-114.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--114.300-0.00313-2048c29d-ced8-4bd1-8f82-960b057e0706.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--114.300-0.00313-2048c29d-ced8-4bd1-8f82-960b057e0706.dat'}",0.068571875,0.00791933920103703,16,610.293780423988,75.03377636992941,N/A,N/A,800,N/A,"[10.42833, 9.0312, 10.0]",N/A,N/A,-114.3
baaa4363-1311-4c3b-a502-3caae6643e4a,0.04,-119.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--118.930-0.00313-baaa4363-1311-4c3b-a502-3caae6643e4a.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--118.930-0.00313-baaa4363-1311-4c3b-a502-3caae6643e4a.dat'}",0.03718125,0.005833269726227352,16,1100.9128705703502,182.82063459185213,N/A,N/A,800,N/A,"[10.23157, 8.8608, 10.0]",N/A,N/A,-118.93
d01cba28-16c0-4206-9fc8-46e421055b58,0.18,-96.2,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--096.200-0.00313-d01cba28-16c0-4206-9fc8-46e421055b58.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--096.200-0.00313-d01cba28-16c0-4206-9fc8-46e421055b58.dat'}",0.031971875000000004,0.005807326413845846,16,1465.8009807336982,263.9916685219272,N/A,N/A,800,N/A,"[11.6089, 10.0536, 10.0]",N/A,N/A,-96.2
7f72316a-927a-4717-af23-71c8e86eefc6,0.25,-88.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--088.000-0.00313-7f72316a-927a-4717-af23-71c8e86eefc6.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--088.000-0.00313-7f72316a-927a-4717-af23-71c8e86eefc6.dat'}",0.0209125,0.004090338477377134,16,1946.2995248973277,407.4629606491613,N/A,N/A,800,N/A,"[12.29756, 10.65, 10.0]",N/A,N/A,-88.0
815955ca-b312-428b-804d-b35c111c75d4,0.26,-86.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--086.000-0.00313-815955ca-b312-428b-804d-b35c111c75d4.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--086.000-0.00313-815955ca-b312-428b-804d-b35c111c75d4.dat'}",0.042159375,0.005881341068356743,16,1022.9515296689425,151.12882810299695,N/A,N/A,800,N/A,"[12.39594, 10.7352, 10.0]",N/A,N/A,-86.0
6ef17480-b172-4427-92b1-b3f453214907,0.17,-95.4,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--095.400-0.00313-6ef17480-b172-4427-92b1-b3f453214907.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--095.400-0.00313-6ef17480-b172-4427-92b1-b3f453214907.dat'}",0.31074062500000005,0.02065825503622132,16,160.77426985209212,12.226026737160419,N/A,N/A,800,N/A,"[11.51052, 9.9684, 10.0]",N/A,N/A,-95.4
5eaf11cf-c21c-43ec-8dfc-2d80d2be7050,0.26,-88.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--081.656-0.00313-5eaf11cf-c21c-43ec-8dfc-2d80d2be7050.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--081.656-0.00313-5eaf11cf-c21c-43ec-8dfc-2d80d2be7050.dat'}",28.74160625,0.04208647400003755,64,0.2870488091352337,0.013468792538173329,N/A,N/A,800,N/A,"[24.79188, 21.4704, 10.0]",N/A,N/A,-81.656
94440d96-2b99-452c-852b-6d24c8ad2f5f,0.16,-98.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--095.495-0.00313-94440d96-2b99-452c-852b-6d24c8ad2f5f.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--095.495-0.00313-94440d96-2b99-452c-852b-6d24c8ad2f5f.dat'}",15.499203125,0.1015037524911183,64,5.759084723518777,0.2233493824574405,N/A,N/A,800,N/A,"[22.82427, 19.7664, 10.0]",N/A,N/A,-95.495
ca667fa0-1f88-4099-bf18-c727fd569216,0.02,-125.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--123.291-0.00313-ca667fa0-1f88-4099-bf18-c727fd569216.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--123.291-0.00313-ca667fa0-1f88-4099-bf18-c727fd569216.dat'}",0.06251250000000001,0.008171674436877389,64,2629.3070034553157,372.0197898013119,N/A,N/A,800,N/A,"[20.06962, 17.3808, 10.0]",N/A,N/A,-123.291
3cefd837-ab87-42c5-92d7-39514e21b0a8,0.26,-86.3,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--086.400-0.00313-3cefd837-ab87-42c5-92d7-39514e21b0a8.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--086.400-0.00313-3cefd837-ab87-42c5-92d7-39514e21b0a8.dat'}",0.09214375000000001,0.009867513398242867,64,1642.69363164392,196.2574516631296,N/A,N/A,800,N/A,"[24.79188, 21.4704, 10.0]",N/A,N/A,-86.4
d2e8b47a-b972-4e7f-8031-6e7d8d170b00,0.12,-104.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--104.800-0.00313-d2e8b47a-b972-4e7f-8031-6e7d8d170b00.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--104.800-0.00313-d2e8b47a-b972-4e7f-8031-6e7d8d170b00.dat'}",0.100440625,0.010253201935068299,64,1489.2192653330037,170.6403269584055,N/A,N/A,800,N/A,"[22.03723, 19.0848, 10.0]",N/A,N/A,-104.8
5c897170-0d7e-40b5-856c-1a38513416de,0.02,-126.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--127.815-0.00313-5c897170-0d7e-40b5-856c-1a38513416de.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--127.815-0.00313-5c897170-0d7e-40b5-856c-1a38513416de.dat'}",0.0005843749999999999,0.00046330972937213644,64,285220.7634996271,874790.2049914622,N/A,N/A,800,N/A,"[20.06962, 17.3808, 10.0]",N/A,N/A,-127.815
ecaf4c78-eee2-4fa4-ab7e-e0477ae307ea,0.05,-117.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--117.300-0.00313-ecaf4c78-eee2-4fa4-ab7e-e0477ae307ea.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--117.300-0.00313-ecaf4c78-eee2-4fa4-ab7e-e0477ae307ea.dat'}",0.049853125,0.007507970732391078,64,3366.09575941404,538.4376786871246,N/A,N/A,800,N/A,"[20.6599, 17.892, 10.0]",N/A,N/A,-117.3
2853bef7-f495-45d4-9865-3ee2ecae9e5f,0.16,-95.1,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--095.100-0.00313-2853bef7-f495-45d4-9865-3ee2ecae9e5f.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--095.100-0.00313-2853bef7-f495-45d4-9865-3ee2ecae9e5f.dat'}",19.417446875,0.06896268151423397,64,1.690450786861272,0.077246357113769,N/A,N/A,800,N/A,"[22.82427, 19.7664, 10.0]",N/A,N/A,-95.1
7cadca5b-9c64-4a52-b120-4a0bf7075455,0.02,-124.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--124.200-0.00313-7cadca5b-9c64-4a52-b120-4a0bf7075455.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--124.200-0.00313-7cadca5b-9c64-4a52-b120-4a0bf7075455.dat'}",0.05016874999999999,0.0074566333014328195,64,3148.1684174094653,503.60613503108607,N/A,N/A,800,N/A,"[20.06962, 17.3808, 10.0]",N/A,N/A,-124.2
1382dd1b-9563-4251-84ed-9a38a295dde2,0.29,-81.2,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--081.200-0.00313-1382dd1b-9563-4251-84ed-9a38a295dde2.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--081.200-0.00313-1382dd1b-9563-4251-84ed-9a38a295dde2.dat'}",0.450159375,0.025023558547258958,16,110.7980595953215,7.702132828842326,N/A,N/A,800,N/A,"[12.69108, 10.9908, 10.0]",N/A,N/A,-81.2
cbe7e8af-618c-4419-9c91-41a5e548d44b,0.09,-109.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--109.000-0.00313-cbe7e8af-618c-4419-9c91-41a5e548d44b.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--109.000-0.00313-cbe7e8af-618c-4419-9c91-41a5e548d44b.dat'}",0.08112812500000001,0.008979377762161471,16,523.6441306716574,62.98117699748743,N/A,N/A,800,N/A,"[10.72347, 9.2868, 10.0]",N/A,N/A,-109.0
01891515-b2f1-4484-97e7-47ae0057fc80,0.03,-122.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--122.200-0.00313-01891515-b2f1-4484-97e7-47ae0057fc80.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--122.200-0.00313-01891515-b2f1-4484-97e7-47ae0057fc80.dat'}",0.014737500000000004,0.0035804701787004465,16,2779.297323982422,736.8517062632312,N/A,N/A,800,N/A,"[10.13319, 8.7756, 10.0]",N/A,N/A,-122.2
21c3f344-15ee-4255-94cf-5a23faf4c8a5,0.16,-98.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--095.484-0.00313-21c3f344-15ee-4255-94cf-5a23faf4c8a5.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--095.484-0.00313-21c3f344-15ee-4255-94cf-5a23faf4c8a5.dat'}",3.103521875,0.07351851540335856,16,19.07966188229909,1.0711061063962435,N/A,N/A,800,N/A,"[11.41214, 9.8832, 10.0]",N/A,N/A,-95.484
eb2c3fd2-df59-4f8c-ac5a-6a8bdbdc509e,0.17,-95.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--095.000-0.00313-eb2c3fd2-df59-4f8c-ac5a-6a8bdbdc509e.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--095.000-0.00313-eb2c3fd2-df59-4f8c-ac5a-6a8bdbdc509e.dat'}",0.572009375,0.029728443817988705,16,96.6652042400781,6.1892532163695275,N/A,N/A,800,N/A,"[11.51052, 9.9684, 10.0]",N/A,N/A,-95.0
