-8.568166773681387,0.159,6.
-8.823005736777581,0.159,6.2
-9.084659773268434,0.159,6.4
-9.35309845945325,0.159,6.6000000000000005
-7.9110413831481985,0.16,5.4
-8.15982519397606,0.16,5.6000000000000005
-8.415539066173348,0.16,5.800000000000001
-8.678151807898026,0.16,6.000000000000001
-8.947630314555049,0.16,6.200000000000001
-7.502393167067723,0.161,5.
-7.7519434087349675,0.161,5.2
-8.008489631566038,0.161,5.4
-8.271998515063377,0.161,5.6000000000000005
-8.542434580549338,0.161,5.800000000000001
-8.819760011360554,0.161,6.000000000000001
-6.851279181993627,0.162,4.4
-7.094519340758804,0.162,4.6000000000000005
-7.344826560058625,0.162,4.800000000000001
-7.602168298457444,0.162,5.000000000000001
-7.866509780136808,0.162,5.200000000000001
-8.137813807731945,0.162,5.400000000000001
-8.416040555828005,0.162,5.600000000000001
-6.206924593142274,0.163,3.8
-6.443825573786534,0.163,4.
-6.687825614040628,0.163,4.2
-6.938894457346647,0.163,4.4
-7.196999563045037,0.163,4.6000000000000005
-7.462105910616801,0.163,4.800000000000001
-7.734175784115603,0.163,5.000000000000001
-8.013168534392726,0.163,5.200000000000001
-8.299040316387636,0.163,5.400000000000001
-5.800284539752904,0.164,3.4
-6.0380672985045205,0.164,3.6
-6.282896924605113,0.164,3.8000000000000003
-6.5347453805035,0.164,4.
-6.793582151927093,0.164,4.2
-7.059374018842818,0.164,4.4
-7.332084803506578,0.164,4.6000000000000005
-7.611675092934549,0.164,4.800000000000001
-7.898101932762276,0.164,5.000000000000001
-5.164141012691984,0.165,2.8
-5.396036756857749,0.165,3.
-5.634872865001356,0.165,3.2
-5.8806289622758445,0.165,3.4000000000000004
-6.133282374073886,0.165,3.6000000000000005
-6.392807873574872,0.165,3.8000000000000007
-6.659177403700131,0.165,4.000000000000001
-6.9323597710232745,0.165,4.200000000000001
-7.212320308884791,0.165,4.400000000000001
-7.499020506606671,0.165,4.600000000000001
-4.315493280041291,0.166,2.
-4.535495324870828,0.166,2.2
-4.762210025169769,0.166,2.4000000000000004
-4.995629550464554,0.166,2.6000000000000005
-5.235744705928948,0.166,2.8000000000000007
-5.482544696214003,0.166,3.000000000000001
-5.736016853394182,0.166,3.200000000000001
-5.996146325537296,0.166,3.4000000000000012
-6.262915722591257,0.166,3.6000000000000014
-6.536304716566804,0.166,3.8000000000000016
-6.816289593350213,0.166,4.000000000000002
-7.102842753849474,0.166,4.200000000000002
-7.395932162488871,0.166,4.400000000000002
-3.283672427238531,0.167,1.
-3.4877625662865093,0.167,1.2
-3.698123624554116,0.167,1.4
-3.914755593543739,0.167,1.5999999999999999
-4.137658461397282,0.167,1.7999999999999998
-4.366832211208759,0.167,1.9999999999999998
-4.602276818291581,0.167,2.1999999999999997
-4.843992245619864,0.167,2.4
-5.09197843597566,0.167,2.6
-5.346235297950092,0.167,2.8000000000000003
-5.606762680084087,0.167,3.0000000000000004
-5.873560321399589,0.167,3.2000000000000006
-6.146627753823839,0.167,3.400000000000001
-6.425964105939826,0.167,3.600000000000001
-6.711567709335235,0.167,3.800000000000001
-7.0034353399823495,0.167,4.000000000000001
-3.30748683353227,0.168,1.
-3.5292678575464604,0.168,1.2
-3.7564790514719046,0.168,1.4
-3.9890653670273903,0.168,1.5999999999999999
-4.2272460085138714,0.168,1.7999999999999998
-4.471289389087654,0.168,1.9999999999999998
-4.731867953226363,0.168,2.1999999999999997
-4.981587278686987,0.168,2.4
-5.237727599284156,0.168,2.6
-5.500288915017864,0.168,2.8000000000000003
-5.769271225888115,0.168,3.0000000000000004
